[29-Dec-2010 16:31:23] PHP Warning:  require_once(includes/dbconnect.inc.php): failed to open stream: No such file or directory in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Item.php on line 8
[29-Dec-2010 16:31:23] PHP Fatal error:  require_once(): Failed opening required 'includes/dbconnect.inc.php' (include_path='/home/siavorskyi/eclipse-workspace/zend-exp/application/../library:/home/siavorskyi/eclipse-workspace/zend-exp/library:.:/usr/share/pear:/usr/share/php') in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Item.php on line 8
[29-Dec-2010 16:31:23] PHP Strict Standards:  Declaration of CD_Category::postLoad() should be compatible with that of CD_Database_AR::postLoad() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:31:23] PHP Strict Standards:  Declaration of CD_Category::preDelete() should be compatible with that of CD_Database_AR::preDelete() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:31:23] PHP Strict Standards:  Declaration of CD_Category::clone_obj() should be compatible with that of CD_Database_AR::clone_obj() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:31:23] PHP Warning:  require_once(includes/dbconnect.inc.php): failed to open stream: No such file or directory in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Item.php on line 8
[29-Dec-2010 16:31:23] PHP Fatal error:  require_once(): Failed opening required 'includes/dbconnect.inc.php' (include_path='/home/siavorskyi/eclipse-workspace/zend-exp/application/../library:/home/siavorskyi/eclipse-workspace/zend-exp/library:.:/usr/share/pear:/usr/share/php') in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Item.php on line 8
[29-Dec-2010 16:31:28] PHP Strict Standards:  Declaration of CD_Category::postLoad() should be compatible with that of CD_Database_AR::postLoad() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:31:28] PHP Strict Standards:  Declaration of CD_Category::preDelete() should be compatible with that of CD_Database_AR::preDelete() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:31:28] PHP Strict Standards:  Declaration of CD_Category::clone_obj() should be compatible with that of CD_Database_AR::clone_obj() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:31:28] PHP Warning:  require_once(includes/dbconnect.inc.php): failed to open stream: No such file or directory in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Item.php on line 8
[29-Dec-2010 16:31:28] PHP Fatal error:  require_once(): Failed opening required 'includes/dbconnect.inc.php' (include_path='/home/siavorskyi/eclipse-workspace/zend-exp/application/../library:/home/siavorskyi/eclipse-workspace/zend-exp/library:.:/usr/share/pear:/usr/share/php') in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Item.php on line 8
[29-Dec-2010 16:33:37] PHP Strict Standards:  Declaration of CD_Category::postLoad() should be compatible with that of CD_Database_AR::postLoad() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:33:37] PHP Strict Standards:  Declaration of CD_Category::preDelete() should be compatible with that of CD_Database_AR::preDelete() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:33:37] PHP Strict Standards:  Declaration of CD_Category::clone_obj() should be compatible with that of CD_Database_AR::clone_obj() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:33:37] PHP Warning:  require_once(includes/CD/Zoho.php): failed to open stream: No such file or directory in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Item.php on line 10
[29-Dec-2010 16:33:37] PHP Fatal error:  require_once(): Failed opening required 'includes/CD/Zoho.php' (include_path='/home/siavorskyi/eclipse-workspace/zend-exp/application/../library/fake-files:/home/siavorskyi/eclipse-workspace/zend-exp/application/../library:/home/siavorskyi/eclipse-workspace/zend-exp/library:.:/usr/share/pear:/usr/share/php') in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Item.php on line 10
[29-Dec-2010 16:34:42] PHP Strict Standards:  Declaration of CD_Category::postLoad() should be compatible with that of CD_Database_AR::postLoad() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:34:42] PHP Strict Standards:  Declaration of CD_Category::preDelete() should be compatible with that of CD_Database_AR::preDelete() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:34:42] PHP Strict Standards:  Declaration of CD_Category::clone_obj() should be compatible with that of CD_Database_AR::clone_obj() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:34:42] PHP Warning:  require_once(includes/CD/Zoho.php): failed to open stream: No such file or directory in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Item.php on line 10
[29-Dec-2010 16:34:42] PHP Fatal error:  require_once(): Failed opening required 'includes/CD/Zoho.php' (include_path='/home/siavorskyi/eclipse-workspace/zend-exp/application/../library/fake-files:/home/siavorskyi/eclipse-workspace/zend-exp/application/../library:/home/siavorskyi/eclipse-workspace/zend-exp/library:.:/usr/share/pear:/usr/share/php') in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Item.php on line 10
[29-Dec-2010 16:34:44] PHP Strict Standards:  Declaration of CD_Category::postLoad() should be compatible with that of CD_Database_AR::postLoad() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:34:44] PHP Strict Standards:  Declaration of CD_Category::preDelete() should be compatible with that of CD_Database_AR::preDelete() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:34:44] PHP Strict Standards:  Declaration of CD_Category::clone_obj() should be compatible with that of CD_Database_AR::clone_obj() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:34:44] PHP Warning:  require_once(includes/CD/Zoho.php): failed to open stream: No such file or directory in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Item.php on line 10
[29-Dec-2010 16:34:44] PHP Fatal error:  require_once(): Failed opening required 'includes/CD/Zoho.php' (include_path='/home/siavorskyi/eclipse-workspace/zend-exp/application/../library/fake-files:/home/siavorskyi/eclipse-workspace/zend-exp/application/../library:/home/siavorskyi/eclipse-workspace/zend-exp/library:.:/usr/share/pear:/usr/share/php') in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Item.php on line 10
[29-Dec-2010 16:38:06] PHP Strict Standards:  Declaration of CD_Category::postLoad() should be compatible with that of CD_Database_AR::postLoad() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:38:06] PHP Strict Standards:  Declaration of CD_Category::preDelete() should be compatible with that of CD_Database_AR::preDelete() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:38:06] PHP Strict Standards:  Declaration of CD_Category::clone_obj() should be compatible with that of CD_Database_AR::clone_obj() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:38:06] WARNING: Include path '/home/siavorskyi/eclipse-workspace/zend-exp/htdocs' does not exist @ at /mnt/webroot/p4/centraldesktop.com/2010.14/includes/lib.php:171; called from exceptions_error_handler at ?:?; called from trigger_error at /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Environment.php:940; called from add_include_path at /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Environment.php:166; called from init at /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Environment.php:87; called from get_instance at /mnt/webroot/p4/centraldesktop.com/2010.14/includes/autoload.php:92; called from require_once at /mnt/webroot/p4/centraldesktop.com/2010.14/includes/dbconnect.inc.php:2; called from require_once at /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Item.php:8; called from include_once at /usr/share/php/Zend/Loader.php:146; called from loadFile at /usr/share/php/Zend/Loader.php:94; called from loadClass at ?:?; called from call_user_func at /usr/share/php/Zend/Loader/Autoloader.php:472; called from _autoload at ?:?; called from call_user_func at /usr/share/php/Zend/Loader/Autoloader.php:124; called from autoload at ?:?; called from spl_autoload_call at /home/siavorskyi/eclipse-workspace/zend-exp/application/controllers/FolderController.php:6; called from viewAction at /usr/share/php/Zend/Controller/Action.php:513; called from dispatch at /usr/share/php/Zend/Controller/Dispatcher/Standard.php:295; called from dispatch at /usr/share/php/Zend/Controller/Front.php:954; called from dispatch at /usr/share/php/Zend/Application/Bootstrap/Bootstrap.php:97; called from run at /usr/share/php/Zend/Application.php:366; called from run at /home/siavorskyi/eclipse-workspace/zend-exp/public/index.php:30; 
[29-Dec-2010 16:38:06] CD_STACK_MODE not set.
[29-Dec-2010 16:38:06] CD_SUBDOMAIN not set.
[29-Dec-2010 16:38:06] Bailing due to previous errors.
[29-Dec-2010 16:38:06] PHP Fatal error:  Cannot redeclare gettext() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/constants.inc.php on line 2739
[29-Dec-2010 16:40:01] PHP Strict Standards:  Declaration of CD_Category::postLoad() should be compatible with that of CD_Database_AR::postLoad() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:40:01] PHP Strict Standards:  Declaration of CD_Category::preDelete() should be compatible with that of CD_Database_AR::preDelete() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:40:01] PHP Strict Standards:  Declaration of CD_Category::clone_obj() should be compatible with that of CD_Database_AR::clone_obj() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Category.php on line 15
[29-Dec-2010 16:40:01] WARNING: Include path '/home/siavorskyi/eclipse-workspace/zend-exp/htdocs' does not exist @ at /mnt/webroot/p4/centraldesktop.com/2010.14/includes/lib.php:171; called from exceptions_error_handler at ?:?; called from trigger_error at /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Environment.php:940; called from add_include_path at /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Environment.php:166; called from init at /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Environment.php:87; called from get_instance at /mnt/webroot/p4/centraldesktop.com/2010.14/includes/autoload.php:92; called from require_once at /mnt/webroot/p4/centraldesktop.com/2010.14/includes/dbconnect.inc.php:2; called from require_once at /mnt/webroot/p4/centraldesktop.com/2010.14/includes/CD/Item.php:8; called from include_once at /usr/share/php/Zend/Loader.php:146; called from loadFile at /usr/share/php/Zend/Loader.php:94; called from loadClass at ?:?; called from call_user_func at /usr/share/php/Zend/Loader/Autoloader.php:472; called from _autoload at ?:?; called from call_user_func at /usr/share/php/Zend/Loader/Autoloader.php:124; called from autoload at ?:?; called from spl_autoload_call at /home/siavorskyi/eclipse-workspace/zend-exp/application/controllers/FolderController.php:6; called from viewAction at /usr/share/php/Zend/Controller/Action.php:513; called from dispatch at /usr/share/php/Zend/Controller/Dispatcher/Standard.php:295; called from dispatch at /usr/share/php/Zend/Controller/Front.php:954; called from dispatch at /usr/share/php/Zend/Application/Bootstrap/Bootstrap.php:97; called from run at /usr/share/php/Zend/Application.php:366; called from run at /home/siavorskyi/eclipse-workspace/zend-exp/public/index.php:30; 
[29-Dec-2010 16:40:01] CD_STACK_MODE not set.
[29-Dec-2010 16:40:01] CD_SUBDOMAIN not set.
[29-Dec-2010 16:40:01] Bailing due to previous errors.
[29-Dec-2010 16:40:01] PHP Fatal error:  Cannot redeclare gettext() in /mnt/webroot/p4/centraldesktop.com/2010.14/includes/constants.inc.php on line 2739
[29-Dec-2010 16:56:05] PHP Warning:  strftime(): It is not safe to rely on the system's timezone settings. You are *required* to use the date.timezone setting or the date_default_timezone_set() function. In case you used any of those methods and you are still getting this warning, you most likely misspelled the timezone identifier. We selected 'America/Los_Angeles' for 'PST/-8.0/no DST' instead in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_templatecompilerbase.php on line 59
[29-Dec-2010 16:56:05] PHP Notice:  Undefined variable: content in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_data.php on line 287
[29-Dec-2010 16:56:12] PHP Notice:  Undefined variable: content in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_data.php on line 287
[29-Dec-2010 16:56:54] PHP Warning:  strftime(): It is not safe to rely on the system's timezone settings. You are *required* to use the date.timezone setting or the date_default_timezone_set() function. In case you used any of those methods and you are still getting this warning, you most likely misspelled the timezone identifier. We selected 'America/Los_Angeles' for 'PST/-8.0/no DST' instead in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_templatecompilerbase.php on line 59
[29-Dec-2010 16:57:27] PHP Parse error:  syntax error, unexpected '}' in /home/siavorskyi/eclipse-workspace/zend-exp/application/controllers/FolderController.php on line 21
[29-Dec-2010 16:57:30] PHP Parse error:  syntax error, unexpected '}' in /home/siavorskyi/eclipse-workspace/zend-exp/application/controllers/FolderController.php on line 21
[29-Dec-2010 16:57:31] PHP Parse error:  syntax error, unexpected '}' in /home/siavorskyi/eclipse-workspace/zend-exp/application/controllers/FolderController.php on line 21
[29-Dec-2010 16:57:47] PHP Warning:  Missing argument 1 for MF_View_Smarty::render(), called in /home/siavorskyi/eclipse-workspace/zend-exp/application/controllers/FolderController.php on line 20 and defined in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/View/Smarty.php on line 144
[29-Dec-2010 16:57:47] PHP Notice:  Undefined variable: name in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/View/Smarty.php on line 145
[29-Dec-2010 16:57:47] PHP Notice:  Undefined variable: template_resource in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_template.php on line 926
[29-Dec-2010 17:00:30] PHP Warning:  Missing argument 1 for MF_View_Smarty::render(), called in /home/siavorskyi/eclipse-workspace/zend-exp/application/controllers/FolderController.php on line 20 and defined in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/View/Smarty.php on line 144
[29-Dec-2010 17:00:30] PHP Notice:  Undefined variable: name in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/View/Smarty.php on line 145
[29-Dec-2010 17:00:30] PHP Notice:  Undefined variable: template_resource in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_template.php on line 926
[29-Dec-2010 17:00:37] PHP Warning:  Missing argument 1 for MF_View_Smarty::render(), called in /home/siavorskyi/eclipse-workspace/zend-exp/application/controllers/FolderController.php on line 20 and defined in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/View/Smarty.php on line 144
[29-Dec-2010 17:00:37] PHP Notice:  Undefined variable: name in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/View/Smarty.php on line 145
[29-Dec-2010 17:00:37] PHP Notice:  Undefined variable: template_resource in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_template.php on line 926
[29-Dec-2010 17:01:33] PHP Warning:  Missing argument 1 for MF_View_Smarty::render(), called in /home/siavorskyi/eclipse-workspace/zend-exp/application/controllers/FolderController.php on line 20 and defined in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/View/Smarty.php on line 144
[29-Dec-2010 17:01:33] PHP Notice:  Undefined variable: name in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/View/Smarty.php on line 145
[29-Dec-2010 17:01:33] PHP Notice:  Undefined variable: template_resource in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_template.php on line 926
[29-Dec-2010 17:01:38] PHP Warning:  Missing argument 1 for MF_View_Smarty::render(), called in /home/siavorskyi/eclipse-workspace/zend-exp/application/controllers/FolderController.php on line 20 and defined in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/View/Smarty.php on line 144
[29-Dec-2010 17:01:38] PHP Notice:  Undefined variable: name in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/View/Smarty.php on line 145
[29-Dec-2010 17:01:38] PHP Notice:  Undefined variable: template_resource in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_template.php on line 926
[29-Dec-2010 17:03:39] PHP Warning:  strftime(): It is not safe to rely on the system's timezone settings. You are *required* to use the date.timezone setting or the date_default_timezone_set() function. In case you used any of those methods and you are still getting this warning, you most likely misspelled the timezone identifier. We selected 'America/Los_Angeles' for 'PST/-8.0/no DST' instead in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_templatecompilerbase.php on line 59
[29-Dec-2010 17:03:39] PHP Notice:  Undefined variable: test in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_data.php on line 287
[29-Dec-2010 17:03:42] PHP Notice:  Undefined variable: test in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_data.php on line 287
[29-Dec-2010 17:08:42] PHP Notice:  Undefined variable: request in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/Controller/Action.php on line 13
[29-Dec-2010 17:08:42] PHP Fatal error:  Call to a member function getParam() on a non-object in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/Controller/Action.php on line 13
[29-Dec-2010 17:08:42] PHP Notice:  Undefined variable: request in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/Controller/Action.php on line 13
[29-Dec-2010 17:08:42] PHP Fatal error:  Call to a member function getParam() on a non-object in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/Controller/Action.php on line 13
[29-Dec-2010 17:09:23] PHP Notice:  Undefined variable: invokeArgs in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/Controller/Action.php on line 16
[29-Dec-2010 17:09:23] PHP Fatal error:  Call to a member function getOption() on a non-object in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/Controller/Action.php on line 16
[29-Dec-2010 17:09:23] PHP Notice:  Undefined variable: invokeArgs in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/Controller/Action.php on line 16
[29-Dec-2010 17:09:23] PHP Fatal error:  Call to a member function getOption() on a non-object in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/Controller/Action.php on line 16
[29-Dec-2010 17:09:25] PHP Notice:  Undefined variable: invokeArgs in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/Controller/Action.php on line 16
[29-Dec-2010 17:09:25] PHP Fatal error:  Call to a member function getOption() on a non-object in /home/siavorskyi/eclipse-workspace/zend-exp/library/MF/Controller/Action.php on line 16
[29-Dec-2010 17:09:59] PHP Notice:  Undefined variable: test in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_data.php on line 287
[29-Dec-2010 17:10:15] PHP Notice:  Undefined variable: test in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_data.php on line 287
[29-Dec-2010 17:10:16] PHP Notice:  Undefined variable: test in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_data.php on line 287
[29-Dec-2010 17:12:26] PHP Notice:  Undefined variable: test in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_data.php on line 287
[29-Dec-2010 17:12:28] PHP Notice:  Undefined variable: test in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_data.php on line 287
[29-Dec-2010 17:12:28] PHP Notice:  Undefined variable: test in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_data.php on line 287
[29-Dec-2010 17:13:21] PHP Warning:  strftime(): It is not safe to rely on the system's timezone settings. You are *required* to use the date.timezone setting or the date_default_timezone_set() function. In case you used any of those methods and you are still getting this warning, you most likely misspelled the timezone identifier. We selected 'America/Los_Angeles' for 'PST/-8.0/no DST' instead in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_templatecompilerbase.php on line 59
[29-Dec-2010 17:13:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 72
[29-Dec-2010 17:13:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 72
[29-Dec-2010 17:13:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 72
[29-Dec-2010 17:13:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 72
[29-Dec-2010 17:13:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 72
[29-Dec-2010 17:13:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 72
[29-Dec-2010 17:13:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 72
[29-Dec-2010 17:13:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 72
[29-Dec-2010 17:13:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 72
[29-Dec-2010 17:13:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 72
[29-Dec-2010 17:14:26] PHP Warning:  strftime(): It is not safe to rely on the system's timezone settings. You are *required* to use the date.timezone setting or the date_default_timezone_set() function. In case you used any of those methods and you are still getting this warning, you most likely misspelled the timezone identifier. We selected 'America/Los_Angeles' for 'PST/-8.0/no DST' instead in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_templatecompilerbase.php on line 59
[29-Dec-2010 17:14:26] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 76
[29-Dec-2010 17:14:26] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 76
[29-Dec-2010 17:14:26] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 76
[29-Dec-2010 17:14:26] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 76
[29-Dec-2010 17:14:26] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 76
[29-Dec-2010 17:14:26] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 76
[29-Dec-2010 17:14:26] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 76
[29-Dec-2010 17:14:26] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 76
[29-Dec-2010 17:14:26] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 76
[29-Dec-2010 17:14:26] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 76
[29-Dec-2010 17:15:16] PHP Warning:  strftime(): It is not safe to rely on the system's timezone settings. You are *required* to use the date.timezone setting or the date_default_timezone_set() function. In case you used any of those methods and you are still getting this warning, you most likely misspelled the timezone identifier. We selected 'America/Los_Angeles' for 'PST/-8.0/no DST' instead in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_templatecompilerbase.php on line 59
[29-Dec-2010 17:15:16] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 79
[29-Dec-2010 17:15:16] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 81
[29-Dec-2010 17:15:16] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 83
[29-Dec-2010 17:15:16] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 79
[29-Dec-2010 17:15:16] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 81
[29-Dec-2010 17:15:16] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 83
[29-Dec-2010 17:15:16] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 79
[29-Dec-2010 17:15:16] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 81
[29-Dec-2010 17:15:16] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 83
[29-Dec-2010 17:15:16] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 79
